id,date,warehouse_id,item_id,stock_in,stock_out,closing_stock,is_anomaly,anomaly_type,entry_source,entered_by
4781,2026-07-29,WH-BOM-01,ITM-CHG-01,150,5,212,0,none,simulated,system_sim
4782,2026-07-29,WH-BOM-01,ITM-CBL-01,0,4,208,0,none,simulated,system_sim
4783,2026-07-29,WH-DEL-01,ITM-CPU-01,0,1,28,0,none,simulated,system_sim
4784,2026-07-29,WH-DEL-01,ITM-GPU-01,0,0,16,0,none,simulated,system_sim
4785,2026-07-29,WH-DEL-01,ITM-RAM-01,0,7,65,0,none,simulated,system_sim
4786,2026-07-29,WH-DEL-01,ITM-SSD-01,0,0,74,0,none,simulated,system_sim
4787,2026-07-29,WH-DEL-01,ITM-HDD-01,0,1,40,0,none,simulated,system_sim
4788,2026-07-29,WH-DEL-01,ITM-CHG-01,0,1,208,0,none,simulated,system_sim
4789,2026-07-29,WH-DEL-01,ITM-CBL-01,0,7,209,0,none,simulated,system_sim
4790,2026-07-29,WH-CCU-01,ITM-CPU-01,0,2,28,0,none,simulated,system_sim
4791,2026-07-29,WH-CCU-01,ITM-GPU-01,0,2,14,0,none,simulated,system_sim
4792,2026-07-29,WH-CCU-01,ITM-RAM-01,0,6,59,0,none,simulated,system_sim
4793,2026-07-29,WH-CCU-01,ITM-SSD-01,0,0,69,0,none,simulated,system_sim
4794,2026-07-29,WH-CCU-01,ITM-HDD-01,0,0,38,0,none,simulated,system_sim
4795,2026-07-29,WH-CCU-01,ITM-CHG-01,150,10,207,0,none,simulated,system_sim
4796,2026-07-29,WH-CCU-01,ITM-CBL-01,0,3,210,0,none,simulated,system_sim
4797,2026-07-30,WH-BLR-01,ITM-CPU-01,0,3,24,0,none,simulated,system_sim
4798,2026-07-30,WH-BLR-01,ITM-GPU-01,0,0,18,0,none,simulated,system_sim
4799,2026-07-30,WH-BLR-01,ITM-RAM-01,0,8,32,0,none,simulated,system_sim
4800,2026-07-30,WH-BLR-01,ITM-SSD-01,0,3,66,0,none,simulated,system_sim
4801,2026-07-30,WH-BLR-01,ITM-HDD-01,0,1,42,0,none,simulated,system_sim
4802,2026-07-30,WH-BLR-01,ITM-CHG-01,0,4,215,0,none,simulated,system_sim
4803,2026-07-30,WH-BLR-01,ITM-CBL-01,0,5,209,0,none,simulated,system_sim
4804,2026-07-30,WH-CHN-01,ITM-CPU-01,0,0,59,0,none,simulated,system_sim
4805,2026-07-30,WH-CHN-01,ITM-GPU-01,0,2,17,0,none,simulated,system_sim
4806,2026-07-30,WH-CHN-01,ITM-RAM-01,0,8,57,0,none,simulated,system_sim
4807,2026-07-30,WH-CHN-01,ITM-SSD-01,0,3,72,0,none,simulated,system_sim
4808,2026-07-30,WH-CHN-01,ITM-HDD-01,0,0,41,0,none,simulated,system_sim
4809,2026-07-30,WH-CHN-01,ITM-CHG-01,0,7,207,0,none,simulated,system_sim
4810,2026-07-30,WH-CHN-01,ITM-CBL-01,0,3,214,0,none,simulated,system_sim
4811,2026-07-30,WH-BOM-01,ITM-CPU-01,0,2,62,0,none,simulated,system_sim
4812,2026-07-30,WH-BOM-01,ITM-GPU-01,0,1,23,0,none,simulated,system_sim
4813,2026-07-30,WH-BOM-01,ITM-RAM-01,0,5,58,0,none,simulated,system_sim
4814,2026-07-30,WH-BOM-01,ITM-SSD-01,0,0,68,0,none,simulated,system_sim
4815,2026-07-30,WH-BOM-01,ITM-HDD-01,0,1,39,0,none,simulated,system_sim
4816,2026-07-30,WH-BOM-01,ITM-CHG-01,0,5,207,0,none,simulated,system_sim
4817,2026-07-30,WH-BOM-01,ITM-CBL-01,0,7,201,0,none,simulated,system_sim
4818,2026-07-30,WH-DEL-01,ITM-CPU-01,0,2,26,0,none,simulated,system_sim
4819,2026-07-30,WH-DEL-01,ITM-GPU-01,0,1,15,0,none,simulated,system_sim
4820,2026-07-30,WH-DEL-01,ITM-RAM-01,0,2,63,0,none,simulated,system_sim
4821,2026-07-30,WH-DEL-01,ITM-SSD-01,0,0,74,0,none,simulated,system_sim
4822,2026-07-30,WH-DEL-01,ITM-HDD-01,0,0,40,0,none,simulated,system_sim
4823,2026-07-30,WH-DEL-01,ITM-CHG-01,0,7,201,0,none,simulated,system_sim
4824,2026-07-30,WH-DEL-01,ITM-CBL-01,0,9,200,0,none,simulated,system_sim
4825,2026-07-30,WH-CCU-01,ITM-CPU-01,0,3,25,0,none,simulated,system_sim
4826,2026-07-30,WH-CCU-01,ITM-GPU-01,30,1,43,0,none,simulated,system_sim
4827,2026-07-30,WH-CCU-01,ITM-RAM-01,0,3,56,0,none,simulated,system_sim
4828,2026-07-30,WH-CCU-01,ITM-SSD-01,0,3,66,0,none,simulated,system_sim
4829,2026-07-30,WH-CCU-01,ITM-HDD-01,0,0,38,0,none,simulated,system_sim
4830,2026-07-30,WH-CCU-01,ITM-CHG-01,0,5,202,0,none,simulated,system_sim
4831,2026-07-30,WH-CCU-01,ITM-CBL-01,0,6,204,0,none,simulated,system_sim
4832,2026-07-31,WH-BLR-01,ITM-CPU-01,0,1,23,0,none,simulated,system_sim
4833,2026-07-31,WH-BLR-01,ITM-GPU-01,0,0,18,0,none,simulated,system_sim
4834,2026-07-31,WH-BLR-01,ITM-RAM-01,75,3,104,0,none,simulated,system_sim
4835,2026-07-31,WH-BLR-01,ITM-SSD-01,0,0,66,0,none,simulated,system_sim
4836,2026-07-31,WH-BLR-01,ITM-HDD-01,0,0,42,0,none,simulated,system_sim
4837,2026-07-31,WH-BLR-01,ITM-CHG-01,0,2,213,0,none,simulated,system_sim
4838,2026-07-31,WH-BLR-01,ITM-CBL-01,0,5,204,0,none,simulated,system_sim
4839,2026-07-31,WH-CHN-01,ITM-CPU-01,0,2,57,0,none,simulated,system_sim
4840,2026-07-31,WH-CHN-01,ITM-GPU-01,0,0,17,0,none,simulated,system_sim
4841,2026-07-31,WH-CHN-01,ITM-RAM-01,0,1,56,0,none,simulated,system_sim
4842,2026-07-31,WH-CHN-01,ITM-SSD-01,0,3,69,0,none,simulated,system_sim
4843,2026-07-31,WH-CHN-01,ITM-HDD-01,0,1,40,0,none,simulated,system_sim
4844,2026-07-31,WH-CHN-01,ITM-CHG-01,0,4,203,0,none,simulated,system_sim
4845,2026-07-31,WH-CHN-01,ITM-CBL-01,0,5,209,0,none,simulated,system_sim
4846,2026-07-31,WH-BOM-01,ITM-CPU-01,0,2,60,0,none,simulated,system_sim
4847,2026-07-31,WH-BOM-01,ITM-GPU-01,0,0,23,0,none,simulated,system_sim
4848,2026-07-31,WH-BOM-01,ITM-RAM-01,0,2,56,0,none,simulated,system_sim
4849,2026-07-31,WH-BOM-01,ITM-SSD-01,0,3,65,0,none,simulated,system_sim
4850,2026-07-31,WH-BOM-01,ITM-HDD-01,0,3,36,0,none,simulated,system_sim
4851,2026-07-31,WH-BOM-01,ITM-CHG-01,0,4,203,0,none,simulated,system_sim
4852,2026-07-31,WH-BOM-01,ITM-CBL-01,0,1,200,0,none,simulated,system_sim
4853,2026-07-31,WH-DEL-01,ITM-CPU-01,0,1,25,0,none,simulated,system_sim
4854,2026-07-31,WH-DEL-01,ITM-GPU-01,0,0,15,0,none,simulated,system_sim
4855,2026-07-31,WH-DEL-01,ITM-RAM-01,0,2,61,0,none,simulated,system_sim
4856,2026-07-31,WH-DEL-01,ITM-SSD-01,0,0,74,0,none,simulated,system_sim
4857,2026-07-31,WH-DEL-01,ITM-HDD-01,0,2,38,0,none,simulated,system_sim
4858,2026-07-31,WH-DEL-01,ITM-CHG-01,0,8,193,0,none,simulated,system_sim
4859,2026-07-31,WH-DEL-01,ITM-CBL-01,0,4,196,0,none,simulated,system_sim
4860,2026-07-31,WH-CCU-01,ITM-CPU-01,0,0,25,0,none,simulated,system_sim
4861,2026-07-31,WH-CCU-01,ITM-GPU-01,0,0,43,0,none,simulated,system_sim
4862,2026-07-31,WH-CCU-01,ITM-RAM-01,0,3,53,0,none,simulated,system_sim
4863,2026-07-31,WH-CCU-01,ITM-SSD-01,0,3,63,0,none,simulated,system_sim
4864,2026-07-31,WH-CCU-01,ITM-HDD-01,0,2,36,0,none,simulated,system_sim
4865,2026-07-31,WH-CCU-01,ITM-CHG-01,0,1,201,0,none,simulated,system_sim
4866,2026-07-31,WH-CCU-01,ITM-CBL-01,0,7,197,0,none,simulated,system_sim
4867,2026-08-01,WH-BLR-01,ITM-CPU-01,0,1,22,0,none,simulated,system_sim
4868,2026-08-01,WH-BLR-01,ITM-GPU-01,0,0,18,0,none,simulated,system_sim
4869,2026-08-01,WH-BLR-01,ITM-RAM-01,0,6,98,0,none,simulated,system_sim
4870,2026-08-01,WH-BLR-01,ITM-SSD-01,0,3,63,0,none,simulated,system_sim
4871,2026-08-01,WH-BLR-01,ITM-HDD-01,0,0,42,0,none,simulated,system_sim
4872,2026-08-01,WH-BLR-01,ITM-CHG-01,0,4,209,0,none,simulated,system_sim
4873,2026-08-01,WH-BLR-01,ITM-CBL-01,0,7,197,0,none,simulated,system_sim
4874,2026-08-01,WH-CHN-01,ITM-CPU-01,0,1,56,0,none,simulated,system_sim
4875,2026-08-01,WH-CHN-01,ITM-GPU-01,0,2,15,0,none,simulated,system_sim
4876,2026-08-01,WH-CHN-01,ITM-RAM-01,0,6,50,0,none,simulated,system_sim
4877,2026-08-01,WH-CHN-01,ITM-SSD-01,0,0,69,0,none,simulated,system_sim
4878,2026-08-01,WH-CHN-01,ITM-HDD-01,0,0,40,0,none,simulated,system_sim
4879,2026-08-01,WH-CHN-01,ITM-CHG-01,0,9,194,0,none,simulated,system_sim
4880,2026-08-01,WH-CHN-01,ITM-CBL-01,0,2,207,0,none,simulated,system_sim
4881,2026-08-01,WH-BOM-01,ITM-CPU-01,0,2,58,0,none,simulated,system_sim
4882,2026-08-01,WH-BOM-01,ITM-GPU-01,0,0,23,0,none,simulated,system_sim
4883,2026-08-01,WH-BOM-01,ITM-RAM-01,0,9,47,0,none,simulated,system_sim
4884,2026-08-01,WH-BOM-01,ITM-SSD-01,0,0,65,0,none,simulated,system_sim
4885,2026-08-01,WH-BOM-01,ITM-HDD-01,0,0,36,0,none,simulated,system_sim
4886,2026-08-01,WH-BOM-01,ITM-CHG-01,0,10,193,0,none,simulated,system_sim
4887,2026-08-01,WH-BOM-01,ITM-CBL-01,0,2,198,0,none,simulated,system_sim
4888,2026-08-01,WH-DEL-01,ITM-CPU-01,0,0,25,0,none,simulated,system_sim
4889,2026-08-01,WH-DEL-01,ITM-GPU-01,0,0,15,0,none,simulated,system_sim
4890,2026-08-01,WH-DEL-01,ITM-RAM-01,0,9,52,0,none,simulated,system_sim
4891,2026-08-01,WH-DEL-01,ITM-SSD-01,0,3,71,0,none,simulated,system_sim
4892,2026-08-01,WH-DEL-01,ITM-HDD-01,0,3,35,0,none,simulated,system_sim
4893,2026-08-01,WH-DEL-01,ITM-CHG-01,0,1,192,0,none,simulated,system_sim
4894,2026-08-01,WH-DEL-01,ITM-CBL-01,0,7,189,0,none,simulated,system_sim
4895,2026-08-01,WH-CCU-01,ITM-CPU-01,0,0,25,0,none,simulated,system_sim
4896,2026-08-01,WH-CCU-01,ITM-GPU-01,0,2,41,0,none,simulated,system_sim
4897,2026-08-01,WH-CCU-01,ITM-RAM-01,0,4,49,0,none,simulated,system_sim
4898,2026-08-01,WH-CCU-01,ITM-SSD-01,0,3,60,0,none,simulated,system_sim
4899,2026-08-01,WH-CCU-01,ITM-HDD-01,0,0,36,0,none,simulated,system_sim
4900,2026-08-01,WH-CCU-01,ITM-CHG-01,0,7,194,0,none,simulated,system_sim
4901,2026-08-01,WH-CCU-01,ITM-CBL-01,0,2,195,0,none,simulated,system_sim
4902,2026-08-02,WH-BLR-01,ITM-CPU-01,45,0,67,0,none,simulated,system_sim
4903,2026-08-02,WH-BLR-01,ITM-GPU-01,0,1,17,0,none,simulated,system_sim
4904,2026-08-02,WH-BLR-01,ITM-RAM-01,0,9,89,0,none,simulated,system_sim
4905,2026-08-02,WH-BLR-01,ITM-SSD-01,0,3,60,0,none,simulated,system_sim
4906,2026-08-02,WH-BLR-01,ITM-HDD-01,0,0,42,0,none,simulated,system_sim
4907,2026-08-02,WH-BLR-01,ITM-CHG-01,0,1,208,0,none,simulated,system_sim
4908,2026-08-02,WH-BLR-01,ITM-CBL-01,0,2,195,0,none,simulated,system_sim
4909,2026-08-02,WH-CHN-01,ITM-CPU-01,0,0,56,0,none,simulated,system_sim
4910,2026-08-02,WH-CHN-01,ITM-GPU-01,0,1,14,0,none,simulated,system_sim
4911,2026-08-02,WH-CHN-01,ITM-RAM-01,0,3,47,0,none,simulated,system_sim
4912,2026-08-02,WH-CHN-01,ITM-SSD-01,0,1,68,0,none,simulated,system_sim
4913,2026-08-02,WH-CHN-01,ITM-HDD-01,0,1,39,0,none,simulated,system_sim
4914,2026-08-02,WH-CHN-01,ITM-CHG-01,0,4,190,0,none,simulated,system_sim
4915,2026-08-02,WH-CHN-01,ITM-CBL-01,0,5,202,0,none,simulated,system_sim
4916,2026-08-02,WH-BOM-01,ITM-CPU-01,0,0,58,0,none,simulated,system_sim
4917,2026-08-02,WH-BOM-01,ITM-GPU-01,0,0,23,0,none,simulated,system_sim
4918,2026-08-02,WH-BOM-01,ITM-RAM-01,0,1,46,0,none,simulated,system_sim
4919,2026-08-02,WH-BOM-01,ITM-SSD-01,0,0,65,0,none,simulated,system_sim
4920,2026-08-02,WH-BOM-01,ITM-HDD-01,0,0,36,0,none,simulated,system_sim
4921,2026-08-02,WH-BOM-01,ITM-CHG-01,0,4,189,0,none,simulated,system_sim
4922,2026-08-02,WH-BOM-01,ITM-CBL-01,0,8,190,0,none,simulated,system_sim
4923,2026-08-02,WH-DEL-01,ITM-CPU-01,0,3,22,0,none,simulated,system_sim
4924,2026-08-02,WH-DEL-01,ITM-GPU-01,0,0,15,0,none,simulated,system_sim
4925,2026-08-02,WH-DEL-01,ITM-RAM-01,0,6,46,0,none,simulated,system_sim
4926,2026-08-02,WH-DEL-01,ITM-SSD-01,0,2,69,0,none,simulated,system_sim
4927,2026-08-02,WH-DEL-01,ITM-HDD-01,0,3,32,0,none,simulated,system_sim
4928,2026-08-02,WH-DEL-01,ITM-CHG-01,0,6,186,0,none,simulated,system_sim
4929,2026-08-02,WH-DEL-01,ITM-CBL-01,0,9,180,0,none,simulated,system_sim
4930,2026-08-02,WH-CCU-01,ITM-CPU-01,0,1,24,0,none,simulated,system_sim
4931,2026-08-02,WH-CCU-01,ITM-GPU-01,0,2,39,0,none,simulated,system_sim
4932,2026-08-02,WH-CCU-01,ITM-RAM-01,0,10,39,0,none,simulated,system_sim
4933,2026-08-02,WH-CCU-01,ITM-SSD-01,0,2,58,0,none,simulated,system_sim
4934,2026-08-02,WH-CCU-01,ITM-HDD-01,0,3,33,0,none,simulated,system_sim
4935,2026-08-02,WH-CCU-01,ITM-CHG-01,0,3,191,0,none,simulated,system_sim
4936,2026-08-02,WH-CCU-01,ITM-CBL-01,0,4,191,0,none,simulated,system_sim
4937,2026-08-03,WH-BLR-01,ITM-CPU-01,0,0,67,0,none,simulated,system_sim
4938,2026-08-03,WH-BLR-01,ITM-GPU-01,0,0,17,0,none,simulated,system_sim
4939,2026-08-03,WH-BLR-01,ITM-RAM-01,0,10,79,0,none,simulated,system_sim
4940,2026-08-03,WH-BLR-01,ITM-SSD-01,0,0,60,0,none,simulated,system_sim
4941,2026-08-03,WH-BLR-01,ITM-HDD-01,0,1,41,0,none,simulated,system_sim
4942,2026-08-03,WH-BLR-01,ITM-CHG-01,0,4,204,0,none,simulated,system_sim
4943,2026-08-03,WH-BLR-01,ITM-CBL-01,0,10,185,0,none,simulated,system_sim
4944,2026-08-03,WH-CHN-01,ITM-CPU-01,0,3,53,0,none,simulated,system_sim
4945,2026-08-03,WH-CHN-01,ITM-GPU-01,30,0,44,0,none,simulated,system_sim
4946,2026-08-03,WH-CHN-01,ITM-RAM-01,0,5,42,0,none,simulated,system_sim
4947,2026-08-03,WH-CHN-01,ITM-SSD-01,0,1,67,0,none,simulated,system_sim
4948,2026-08-03,WH-CHN-01,ITM-HDD-01,0,3,36,0,none,simulated,system_sim
4949,2026-08-03,WH-CHN-01,ITM-CHG-01,0,7,183,0,none,simulated,system_sim
4950,2026-08-03,WH-CHN-01,ITM-CBL-01,0,9,193,0,none,simulated,system_sim
4951,2026-08-03,WH-BOM-01,ITM-CPU-01,0,1,57,0,none,simulated,system_sim
4952,2026-08-03,WH-BOM-01,ITM-GPU-01,0,0,23,0,none,simulated,system_sim
4953,2026-08-03,WH-BOM-01,ITM-RAM-01,0,9,37,0,none,simulated,system_sim
4954,2026-08-03,WH-BOM-01,ITM-SSD-01,0,0,65,0,none,simulated,system_sim
4955,2026-08-03,WH-BOM-01,ITM-HDD-01,0,3,33,0,none,simulated,system_sim
4956,2026-08-03,WH-BOM-01,ITM-CHG-01,0,2,187,0,none,simulated,system_sim
4957,2026-08-03,WH-BOM-01,ITM-CBL-01,0,1,189,0,none,simulated,system_sim
4958,2026-08-03,WH-DEL-01,ITM-CPU-01,45,0,67,0,none,simulated,system_sim
4959,2026-08-03,WH-DEL-01,ITM-GPU-01,0,0,15,0,none,simulated,system_sim
4960,2026-08-03,WH-DEL-01,ITM-RAM-01,0,1,45,0,none,simulated,system_sim
4961,2026-08-03,WH-DEL-01,ITM-SSD-01,0,0,69,0,none,simulated,system_sim
4962,2026-08-03,WH-DEL-01,ITM-HDD-01,0,3,29,0,none,simulated,system_sim
4963,2026-08-03,WH-DEL-01,ITM-CHG-01,0,4,182,0,none,simulated,system_sim
4964,2026-08-03,WH-DEL-01,ITM-CBL-01,0,9,171,0,none,simulated,system_sim
4965,2026-08-03,WH-CCU-01,ITM-CPU-01,0,3,21,0,none,simulated,system_sim
4966,2026-08-03,WH-CCU-01,ITM-GPU-01,0,0,39,0,none,simulated,system_sim
4967,2026-08-03,WH-CCU-01,ITM-RAM-01,0,2,37,0,none,simulated,system_sim
4968,2026-08-03,WH-CCU-01,ITM-SSD-01,0,3,55,0,none,simulated,system_sim
4969,2026-08-03,WH-CCU-01,ITM-HDD-01,0,1,32,0,none,simulated,system_sim
4970,2026-08-03,WH-CCU-01,ITM-CHG-01,0,1,190,0,none,simulated,system_sim
4971,2026-08-03,WH-CCU-01,ITM-CBL-01,0,8,183,0,none,simulated,system_sim
4972,2026-08-04,WH-BLR-01,ITM-CPU-01,0,3,64,0,none,simulated,system_sim
4973,2026-08-04,WH-BLR-01,ITM-GPU-01,0,0,17,0,none,simulated,system_sim
4974,2026-08-04,WH-BLR-01,ITM-RAM-01,0,5,74,0,none,simulated,system_sim
4975,2026-08-04,WH-BLR-01,ITM-SSD-01,0,2,58,0,none,simulated,system_sim
4976,2026-08-04,WH-BLR-01,ITM-HDD-01,0,1,40,0,none,simulated,system_sim
4977,2026-08-04,WH-BLR-01,ITM-CHG-01,0,1,203,0,none,simulated,system_sim
4978,2026-08-04,WH-BLR-01,ITM-CBL-01,0,5,180,0,none,simulated,system_sim
4979,2026-08-04,WH-CHN-01,ITM-CPU-01,0,0,53,0,none,simulated,system_sim
4980,2026-08-04,WH-CHN-01,ITM-GPU-01,0,0,44,0,none,simulated,system_sim
4981,2026-08-04,WH-CHN-01,ITM-RAM-01,0,6,36,0,none,simulated,system_sim
4982,2026-08-04,WH-CHN-01,ITM-SSD-01,0,0,67,0,none,simulated,system_sim
4983,2026-08-04,WH-CHN-01,ITM-HDD-01,0,0,36,0,none,simulated,system_sim
4984,2026-08-04,WH-CHN-01,ITM-CHG-01,0,2,181,0,none,simulated,system_sim
4985,2026-08-04,WH-CHN-01,ITM-CBL-01,0,6,187,0,none,simulated,system_sim
4986,2026-08-04,WH-BOM-01,ITM-CPU-01,0,0,57,0,none,simulated,system_sim
4987,2026-08-04,WH-BOM-01,ITM-GPU-01,0,1,22,0,none,simulated,system_sim
4988,2026-08-04,WH-BOM-01,ITM-RAM-01,75,8,104,0,none,simulated,system_sim
4989,2026-08-04,WH-BOM-01,ITM-SSD-01,0,0,65,0,none,simulated,system_sim
4990,2026-08-04,WH-BOM-01,ITM-HDD-01,0,1,32,0,none,simulated,system_sim
4991,2026-08-04,WH-BOM-01,ITM-CHG-01,0,6,181,0,none,simulated,system_sim
4992,2026-08-04,WH-BOM-01,ITM-CBL-01,0,7,182,0,none,simulated,system_sim
4993,2026-08-04,WH-DEL-01,ITM-CPU-01,0,0,67,0,none,simulated,system_sim
4994,2026-08-04,WH-DEL-01,ITM-GPU-01,0,0,15,0,none,simulated,system_sim
4995,2026-08-04,WH-DEL-01,ITM-RAM-01,0,9,36,0,none,simulated,system_sim
4996,2026-08-04,WH-DEL-01,ITM-SSD-01,0,0,69,0,none,simulated,system_sim
4997,2026-08-04,WH-DEL-01,ITM-HDD-01,60,0,89,0,none,simulated,system_sim
4998,2026-08-04,WH-DEL-01,ITM-CHG-01,0,1,181,0,none,simulated,system_sim
4999,2026-08-04,WH-DEL-01,ITM-CBL-01,0,7,164,0,none,simulated,system_sim
5000,2026-08-04,WH-CCU-01,ITM-CPU-01,45,0,66,0,none,simulated,system_sim
5001,2026-08-04,WH-CCU-01,ITM-GPU-01,0,1,38,0,none,simulated,system_sim
5002,2026-08-04,WH-CCU-01,ITM-RAM-01,75,1,111,0,none,simulated,system_sim
5003,2026-08-04,WH-CCU-01,ITM-SSD-01,0,0,55,0,none,simulated,system_sim
5004,2026-08-04,WH-CCU-01,ITM-HDD-01,0,3,29,0,none,simulated,system_sim
5005,2026-08-04,WH-CCU-01,ITM-CHG-01,0,1,189,0,none,simulated,system_sim
5006,2026-08-04,WH-CCU-01,ITM-CBL-01,0,5,178,0,none,simulated,system_sim
5007,2026-08-05,WH-BLR-01,ITM-CPU-01,0,0,64,0,none,simulated,system_sim
5008,2026-08-05,WH-BLR-01,ITM-GPU-01,0,0,7,1,shrinkage,simulated,system_sim
5009,2026-08-05,WH-BLR-01,ITM-RAM-01,0,6,68,0,none,simulated,system_sim
5010,2026-08-05,WH-BLR-01,ITM-SSD-01,0,0,58,0,none,simulated,system_sim
5011,2026-08-05,WH-BLR-01,ITM-HDD-01,0,1,39,0,none,simulated,system_sim
5012,2026-08-05,WH-BLR-01,ITM-CHG-01,0,2,201,0,none,simulated,system_sim
5013,2026-08-05,WH-BLR-01,ITM-CBL-01,0,7,173,0,none,simulated,system_sim
5014,2026-08-05,WH-CHN-01,ITM-CPU-01,0,1,52,0,none,simulated,system_sim
5015,2026-08-05,WH-CHN-01,ITM-GPU-01,0,1,43,0,none,simulated,system_sim
5016,2026-08-05,WH-CHN-01,ITM-RAM-01,75,10,101,0,none,simulated,system_sim
5017,2026-08-05,WH-CHN-01,ITM-SSD-01,0,3,64,0,none,simulated,system_sim
5018,2026-08-05,WH-CHN-01,ITM-HDD-01,0,3,33,0,none,simulated,system_sim
5019,2026-08-05,WH-CHN-01,ITM-CHG-01,0,9,172,0,none,simulated,system_sim
5020,2026-08-05,WH-CHN-01,ITM-CBL-01,0,7,180,0,none,simulated,system_sim
5021,2026-08-05,WH-BOM-01,ITM-CPU-01,0,0,57,0,none,simulated,system_sim
5022,2026-08-05,WH-BOM-01,ITM-GPU-01,0,2,20,0,none,simulated,system_sim
5023,2026-08-05,WH-BOM-01,ITM-RAM-01,0,4,100,0,none,simulated,system_sim
5024,2026-08-05,WH-BOM-01,ITM-SSD-01,0,0,65,0,none,simulated,system_sim
5025,2026-08-05,WH-BOM-01,ITM-HDD-01,0,3,29,0,none,simulated,system_sim
5026,2026-08-05,WH-BOM-01,ITM-CHG-01,0,10,171,0,none,simulated,system_sim
5027,2026-08-05,WH-BOM-01,ITM-CBL-01,0,9,173,0,none,simulated,system_sim
5028,2026-08-05,WH-DEL-01,ITM-CPU-01,0,0,67,0,none,simulated,system_sim
5029,2026-08-05,WH-DEL-01,ITM-GPU-01,0,0,15,0,none,simulated,system_sim
5030,2026-08-05,WH-DEL-01,ITM-RAM-01,75,3,108,0,none,simulated,system_sim
5031,2026-08-05,WH-DEL-01,ITM-SSD-01,0,0,69,0,none,simulated,system_sim
5032,2026-08-05,WH-DEL-01,ITM-HDD-01,0,2,87,0,none,simulated,system_sim
5033,2026-08-05,WH-DEL-01,ITM-CHG-01,0,1,180,0,none,simulated,system_sim
5034,2026-08-05,WH-DEL-01,ITM-CBL-01,0,2,162,0,none,simulated,system_sim
5035,2026-08-05,WH-CCU-01,ITM-CPU-01,0,3,63,0,none,simulated,system_sim
5036,2026-08-05,WH-CCU-01,ITM-GPU-01,0,1,37,0,none,simulated,system_sim
5037,2026-08-05,WH-CCU-01,ITM-RAM-01,0,3,108,0,none,simulated,system_sim
5038,2026-08-05,WH-CCU-01,ITM-SSD-01,0,1,54,0,none,simulated,system_sim
5039,2026-08-05,WH-CCU-01,ITM-HDD-01,60,2,87,0,none,simulated,system_sim
5040,2026-08-05,WH-CCU-01,ITM-CHG-01,0,2,187,0,none,simulated,system_sim
5041,2026-08-05,WH-CCU-01,ITM-CBL-01,0,10,168,0,none,simulated,system_sim
5042,2026-08-06,WH-BLR-01,ITM-CPU-01,0,2,62,0,none,simulated,system_sim
5043,2026-08-06,WH-BLR-01,ITM-GPU-01,30,0,37,0,none,simulated,system_sim
5044,2026-08-06,WH-BLR-01,ITM-RAM-01,0,8,60,0,none,simulated,system_sim
5045,2026-08-06,WH-BLR-01,ITM-SSD-01,0,0,58,0,none,simulated,system_sim
5046,2026-08-06,WH-BLR-01,ITM-HDD-01,0,0,39,0,none,simulated,system_sim
5047,2026-08-06,WH-BLR-01,ITM-CHG-01,0,8,193,0,none,simulated,system_sim
5048,2026-08-06,WH-BLR-01,ITM-CBL-01,0,7,166,0,none,simulated,system_sim
5049,2026-08-06,WH-CHN-01,ITM-CPU-01,0,2,50,0,none,simulated,system_sim
5050,2026-08-06,WH-CHN-01,ITM-GPU-01,0,0,43,0,none,simulated,system_sim
5051,2026-08-06,WH-CHN-01,ITM-RAM-01,0,10,91,0,none,simulated,system_sim
5052,2026-08-06,WH-CHN-01,ITM-SSD-01,0,0,64,0,none,simulated,system_sim
5053,2026-08-06,WH-CHN-01,ITM-HDD-01,0,2,31,0,none,simulated,system_sim
5054,2026-08-06,WH-CHN-01,ITM-CHG-01,0,6,166,0,none,simulated,system_sim
5055,2026-08-06,WH-CHN-01,ITM-CBL-01,0,1,179,0,none,simulated,system_sim
5056,2026-08-06,WH-BOM-01,ITM-CPU-01,0,1,56,0,none,simulated,system_sim
5057,2026-08-06,WH-BOM-01,ITM-GPU-01,0,2,18,0,none,simulated,system_sim
5058,2026-08-06,WH-BOM-01,ITM-RAM-01,0,2,98,0,none,simulated,system_sim
5059,2026-08-06,WH-BOM-01,ITM-SSD-01,0,3,62,0,none,simulated,system_sim
5060,2026-08-06,WH-BOM-01,ITM-HDD-01,60,2,87,0,none,simulated,system_sim
5061,2026-08-06,WH-BOM-01,ITM-CHG-01,0,9,162,0,none,simulated,system_sim
5062,2026-08-06,WH-BOM-01,ITM-CBL-01,0,1,172,0,none,simulated,system_sim
5063,2026-08-06,WH-DEL-01,ITM-CPU-01,0,0,67,0,none,simulated,system_sim
5064,2026-08-06,WH-DEL-01,ITM-GPU-01,0,0,15,0,none,simulated,system_sim
5065,2026-08-06,WH-DEL-01,ITM-RAM-01,0,6,102,0,none,simulated,system_sim
5066,2026-08-06,WH-DEL-01,ITM-SSD-01,0,1,68,0,none,simulated,system_sim
5067,2026-08-06,WH-DEL-01,ITM-HDD-01,0,3,84,0,none,simulated,system_sim
5068,2026-08-06,WH-DEL-01,ITM-CHG-01,0,4,176,0,none,simulated,system_sim
5069,2026-08-06,WH-DEL-01,ITM-CBL-01,0,6,156,0,none,simulated,system_sim
5070,2026-08-06,WH-CCU-01,ITM-CPU-01,0,0,63,0,none,simulated,system_sim
